dataset,model,pair_id,layer,axis,role,ground_truth,projection
COCO-2017-val,Molmo2-ER,coco_1486_320554,21,horizontal,target-reference,0.08841892206236261,-3.84115332365036
COCO-2017-val,Molmo2-ER,coco_1486_320554,21,vertical,target-reference,0.8465485123378006,13.555837631225584
COCO-2017-val,Molmo2-ER,coco_1487_79014,21,distance,target-reference,0.3963224121238838,2.3584043383598328
COCO-2017-val,Molmo2-ER,coco_1487_79014,21,horizontal,target-reference,0.1895418146483927,0.14501535892486572
COCO-2017-val,Molmo2-ER,coco_1487_79014,21,vertical,target-reference,-0.2457365198912688,0.33649444580078125
COCO-2017-val,Molmo2-ER,coco_1488_562207,21,distance,target-reference,0.016466646412321095,-3.798482120037079
COCO-2017-val,Molmo2-ER,coco_1488_562207,21,horizontal,target-reference,-0.38151970835002763,-7.757124185562134
COCO-2017-val,Molmo2-ER,coco_1488_562207,21,vertical,target-reference,0.4998679527582009,8.07146143913269
COCO-2017-val,Molmo2-ER,coco_1489_334417,21,distance,target-reference,0.017571150998301796,-1.5857089459896088
COCO-2017-val,Molmo2-ER,coco_1489_334417,21,horizontal,target-reference,-0.011146415102029697,-1.0055837631225586
COCO-2017-val,Molmo2-ER,coco_1489_334417,21,vertical,target-reference,-0.4488182488994392,-6.809255599975586
COCO-2017-val,Molmo2-ER,coco_1490_7088,21,distance,target-reference,-0.4866472870256432,-6.106034755706787
COCO-2017-val,Molmo2-ER,coco_1490_7088,21,horizontal,target-reference,0.2923023228069087,1.1209012269973755
COCO-2017-val,Molmo2-ER,coco_1490_7088,21,vertical,target-reference,-0.4902332555367692,-10.554658889770508
COCO-2017-val,Molmo2-ER,coco_1491_107554,21,distance,target-reference,-0.8259103534315625,-7.68880033493042
COCO-2017-val,Molmo2-ER,coco_1491_107554,21,horizontal,target-reference,-0.512183756427879,-2.0079158544540405
COCO-2017-val,Molmo2-ER,coco_1491_107554,21,vertical,target-reference,-0.3328335169517076,1.4365888833999634
COCO-2017-val,Molmo2-ER,coco_1492_520910,21,distance,target-reference,-0.2236442663336862,0.0961236655712128
COCO-2017-val,Molmo2-ER,coco_1492_520910,21,horizontal,target-reference,0.32253954744538743,6.404763698577881
COCO-2017-val,Molmo2-ER,coco_1492_520910,21,vertical,target-reference,-0.490541229846528,-8.965939998626709
COCO-2017-val,Molmo2-ER,coco_1493_226984,21,distance,target-reference,0.167560923130731,5.822325706481934
COCO-2017-val,Molmo2-ER,coco_1493_226984,21,horizontal,target-reference,0.49914187651572833,4.196496844291687
COCO-2017-val,Molmo2-ER,coco_1493_226984,21,vertical,target-reference,-0.0906022341768846,3.3333650827407837
COCO-2017-val,Molmo2-ER,coco_1494_412286,21,distance,target-reference,0.027256256388908398,-4.480198383331299
COCO-2017-val,Molmo2-ER,coco_1494_412286,21,horizontal,target-reference,-0.154748031883574,-1.313835322856903
COCO-2017-val,Molmo2-ER,coco_1494_412286,21,vertical,target-reference,-0.4924576311283912,-4.88435161113739
COCO-2017-val,Molmo2-ER,coco_1495_328430,21,distance,target-reference,-0.2921802242662316,-1.837769627571106
COCO-2017-val,Molmo2-ER,coco_1495_328430,21,horizontal,target-reference,-0.0958860276237905,-5.007533311843872
COCO-2017-val,Molmo2-ER,coco_1495_328430,21,vertical,target-reference,0.6111670989416166,7.205998063087463
COCO-2017-val,Molmo2-ER,coco_1496_18770,21,distance,target-reference,-0.172435572712212,-4.186801910400391
COCO-2017-val,Molmo2-ER,coco_1496_18770,21,horizontal,target-reference,-0.3796556315348763,-2.1542819738388057
COCO-2017-val,Molmo2-ER,coco_1496_18770,21,vertical,target-reference,0.1744186339924975,1.8848872780799866
COCO-2017-val,Molmo2-ER,coco_1497_81594,21,distance,target-reference,0.10500947826654211,-0.5814958810806274
COCO-2017-val,Molmo2-ER,coco_1497_81594,21,horizontal,target-reference,0.49105995380424,8.672739505767822
COCO-2017-val,Molmo2-ER,coco_1497_81594,21,vertical,target-reference,-0.4955258561489343,-8.73705792427063
COCO-2017-val,Molmo2-ER,coco_1498_127660,21,distance,target-reference,0.1958913033066904,-1.3356559276580813
COCO-2017-val,Molmo2-ER,coco_1498_127660,21,horizontal,target-reference,0.0652890878985228,0.27562856674194336
COCO-2017-val,Molmo2-ER,coco_1498_127660,21,vertical,target-reference,0.5473134582605119,4.0955973863601685
COCO-2017-val,Molmo2-ER,coco_1499_281409,21,distance,target-reference,0.2574645030208579,-5.078245282173157
COCO-2017-val,Molmo2-ER,coco_1499_281409,21,horizontal,target-reference,-0.3660836719565701,-7.729650497436523
COCO-2017-val,Molmo2-ER,coco_1499_281409,21,vertical,target-reference,0.6846286381247142,12.940901756286621
COCO-2017-val,Molmo2-ER,coco_1500_443844,21,distance,target-reference,-0.1745790695114019,-0.6182245016098025
COCO-2017-val,Molmo2-ER,coco_1500_443844,21,horizontal,target-reference,0.30517682601468904,-1.625932216644287
COCO-2017-val,Molmo2-ER,coco_1500_443844,21,vertical,target-reference,-0.5069988480977656,-6.692827224731445
COCO-2017-val,Molmo2-ER,coco_1501_116479,21,distance,target-reference,0.08906558275978793,6.871037006378174
COCO-2017-val,Molmo2-ER,coco_1501_116479,21,horizontal,target-reference,0.703405123158109,8.584375143051147
COCO-2017-val,Molmo2-ER,coco_1501_116479,21,vertical,target-reference,-0.12413601632325899,-1.0954298973083498
COCO-2017-val,Molmo2-ER,coco_1502_338901,21,distance,target-reference,-0.016256325564460897,-3.202407568693161
COCO-2017-val,Molmo2-ER,coco_1502_338901,21,horizontal,target-reference,-0.2913486970341961,-2.8497966825962067
COCO-2017-val,Molmo2-ER,coco_1502_338901,21,vertical,target-reference,0.0693342221991329,-1.194632112979889
COCO-2017-val,Molmo2-ER,coco_1503_544444,21,distance,target-reference,-0.1813104827342965,-1.0622957944869995
COCO-2017-val,Molmo2-ER,coco_1503_544444,21,horizontal,target-reference,0.5417451463593854,2.9610162973403926
COCO-2017-val,Molmo2-ER,coco_1503_544444,21,vertical,target-reference,-0.4237008229468218,-11.021059513092041
COCO-2017-val,Molmo2-ER,coco_1504_13004,21,distance,target-reference,0.0326962910036265,-0.043291330337524414
COCO-2017-val,Molmo2-ER,coco_1504_13004,21,horizontal,target-reference,-0.11190466191690131,-1.6111149191856384
COCO-2017-val,Molmo2-ER,coco_1504_13004,21,vertical,target-reference,-0.3556663703508815,-1.800924465060234
COCO-2017-val,Molmo2-ER,coco_1505_459153,21,distance,target-reference,-0.2268743517356757,-7.672405242919922
COCO-2017-val,Molmo2-ER,coco_1505_459153,21,horizontal,target-reference,0.8104616943137876,0.9330015778541565
COCO-2017-val,Molmo2-ER,coco_1505_459153,21,vertical,target-reference,0.06848489235752231,4.155092000961304
COCO-2017-val,Molmo2-ER,coco_1506_356505,21,distance,target-reference,-0.1641171713108341,-5.483444154262543
COCO-2017-val,Molmo2-ER,coco_1506_356505,21,horizontal,target-reference,-0.2271588465504599,-2.495763659477234
COCO-2017-val,Molmo2-ER,coco_1506_356505,21,vertical,target-reference,-0.675955697029463,-7.95325493812561
COCO-2017-val,Molmo2-ER,coco_1507_58705,21,distance,target-reference,0.13051149519804262,-2.04031503200531
COCO-2017-val,Molmo2-ER,coco_1507_58705,21,horizontal,target-reference,-0.32306518499195064,1.276071548461914
COCO-2017-val,Molmo2-ER,coco_1507_58705,21,vertical,target-reference,-0.7075081989286417,-5.966949701309204
COCO-2017-val,Molmo2-ER,coco_1508_411774,21,distance,target-reference,0.21631665085587368,-1.579378426074982
COCO-2017-val,Molmo2-ER,coco_1508_411774,21,horizontal,target-reference,0.2909009647287587,2.703106462955475
COCO-2017-val,Molmo2-ER,coco_1508_411774,21,vertical,target-reference,-0.6968649661244462,-3.055241048336029
COCO-2017-val,Molmo2-ER,coco_1509_566436,21,distance,target-reference,-0.1730858551041076,-5.079327285289764
COCO-2017-val,Molmo2-ER,coco_1509_566436,21,horizontal,target-reference,-0.29909571701385407,-2.6682011485099792
COCO-2017-val,Molmo2-ER,coco_1509_566436,21,vertical,target-reference,-0.6655819988026774,-7.856753826141357
COCO-2017-val,Molmo2-ER,coco_1510_190756,21,distance,target-reference,0.0801489034572423,-0.8700276017189026
COCO-2017-val,Molmo2-ER,coco_1510_190756,21,horizontal,target-reference,0.020855497726239694,-0.35160285234451294
COCO-2017-val,Molmo2-ER,coco_1510_190756,21,vertical,target-reference,0.6767398280916589,3.745934307575226
COCO-2017-val,Molmo2-ER,coco_1511_452084,21,distance,target-reference,0.5580305000643735,0.9693424701690674
COCO-2017-val,Molmo2-ER,coco_1511_452084,21,horizontal,target-reference,0.4765555415527123,2.3291494250297546
COCO-2017-val,Molmo2-ER,coco_1511_452084,21,vertical,target-reference,-0.059104828998340186,0.847824811935425
COCO-2017-val,Molmo2-ER,coco_1512_170595,21,distance,target-reference,0.06903190481282132,5.0989158153533936
COCO-2017-val,Molmo2-ER,coco_1512_170595,21,horizontal,target-reference,0.351704585669365,6.025820016860962
COCO-2017-val,Molmo2-ER,coco_1512_170595,21,vertical,target-reference,-0.4497694549182001,-0.31601500511169434
COCO-2017-val,Molmo2-ER,coco_1513_348708,21,distance,target-reference,0.4119724540336803,0.07444810867309526
COCO-2017-val,Molmo2-ER,coco_1513_348708,21,horizontal,target-reference,-0.618052432996028,-4.994176924228668
COCO-2017-val,Molmo2-ER,coco_1513_348708,21,vertical,target-reference,0.0377585861958094,-1.3735553026199345
COCO-2017-val,Molmo2-ER,coco_1514_67180,21,distance,target-reference,0.09666633534541189,-1.4065735340118406
COCO-2017-val,Molmo2-ER,coco_1514_67180,21,horizontal,target-reference,-0.055143847954668396,-2.6381057500839233
COCO-2017-val,Molmo2-ER,coco_1514_67180,21,vertical,target-reference,-0.3093279313287836,-7.542201995849609
COCO-2017-val,Molmo2-ER,coco_1515_137106,21,distance,target-reference,-0.028896339248412506,-4.390395283699036
COCO-2017-val,Molmo2-ER,coco_1515_137106,21,horizontal,target-reference,-0.2487610073280932,-4.273001432418823
COCO-2017-val,Molmo2-ER,coco_1515_137106,21,vertical,target-reference,0.1413359287052957,-3.4759016036987305
COCO-2017-val,Molmo2-ER,coco_1516_434297,21,distance,target-reference,-0.1290861753540649,2.8302419185638437
COCO-2017-val,Molmo2-ER,coco_1516_434297,21,horizontal,target-reference,-0.526453561550198,-9.324223518371582
COCO-2017-val,Molmo2-ER,coco_1516_434297,21,vertical,target-reference,-0.2705614168610267,-5.059055984020233
COCO-2017-val,Molmo2-ER,coco_1517_34760,21,distance,target-reference,-0.4528040442559031,-11.294870376586914
COCO-2017-val,Molmo2-ER,coco_1517_34760,21,horizontal,target-reference,0.786706958823615,7.7421181201934814
COCO-2017-val,Molmo2-ER,coco_1517_34760,21,vertical,target-reference,-0.12938477619474048,-0.695591926574707
COCO-2017-val,Molmo2-ER,coco_1518_162415,21,distance,target-reference,0.05847904345224289,-2.4553356170654297
COCO-2017-val,Molmo2-ER,coco_1518_162415,21,horizontal,target-reference,0.5261683058724175,4.736301422119141
COCO-2017-val,Molmo2-ER,coco_1518_162415,21,vertical,target-reference,0.015908850486204384,1.4435036778450012
COCO-2017-val,Molmo2-ER,coco_1519_263594,21,distance,target-reference,0.5024553067584708,1.4285531640052798
COCO-2017-val,Molmo2-ER,coco_1519_263594,21,horizontal,target-reference,0.3982680292918059,6.050416707992554
COCO-2017-val,Molmo2-ER,coco_1519_263594,21,vertical,target-reference,0.6012806041416681,2.4984554648399353
COCO-2017-val,Molmo2-ER,coco_1520_494427,21,distance,target-reference,-0.0186312056924062,1.0434422492980953
COCO-2017-val,Molmo2-ER,coco_1520_494427,21,horizontal,target-reference,0.015184132625350094,-6.656487822532654
COCO-2017-val,Molmo2-ER,coco_1520_494427,21,vertical,target-reference,0.2818758855810799,7.254073858261108
COCO-2017-val,Molmo2-ER,coco_1521_333956,21,distance,target-reference,0.5662874485866076,-1.8743269443511967
COCO-2017-val,Molmo2-ER,coco_1521_333956,21,horizontal,target-reference,0.45997569852849496,5.026178479194641
COCO-2017-val,Molmo2-ER,coco_1521_333956,21,vertical,target-reference,-0.4384823352002465,-7.1555211544036865
COCO-2017-val,Molmo2-ER,coco_1522_550714,21,distance,target-reference,0.49495365976383787,0.700916051864624
COCO-2017-val,Molmo2-ER,coco_1522_550714,21,horizontal,target-reference,0.055326797607119595,0.7695200443267822
COCO-2017-val,Molmo2-ER,coco_1522_550714,21,vertical,target-reference,0.35493069045300774,2.624494791030884
COCO-2017-val,Molmo2-ER,coco_1523_360564,21,distance,target-reference,0.10321171843676352,0.7598510384559631
COCO-2017-val,Molmo2-ER,coco_1523_360564,21,horizontal,target-reference,-0.24836806779842252,-8.33817708492279
COCO-2017-val,Molmo2-ER,coco_1523_360564,21,vertical,target-reference,0.7317307560153571,10.87161672115326
COCO-2017-val,Molmo2-ER,coco_1524_147740,21,distance,target-reference,0.08635347827433726,4.864690899848938
COCO-2017-val,Molmo2-ER,coco_1524_147740,21,horizontal,target-reference,-0.5937445898409608,-2.6143124103546143
COCO-2017-val,Molmo2-ER,coco_1524_147740,21,vertical,target-reference,-0.03917399465230287,1.8096652030944829
COCO-2017-val,Molmo2-ER,coco_1525_442306,21,distance,target-reference,-0.001022770066052503,-4.988667964935303
COCO-2017-val,Molmo2-ER,coco_1525_442306,21,horizontal,target-reference,-0.2628025521637341,-2.834423542022705
COCO-2017-val,Molmo2-ER,coco_1525_442306,21,vertical,target-reference,-0.4845796743550118,-7.691613674163818
COCO-2017-val,Molmo2-ER,coco_1526_112626,21,distance,target-reference,-0.4277297507798565,-7.295238494873047
COCO-2017-val,Molmo2-ER,coco_1526_112626,21,horizontal,target-reference,0.6827219438568529,3.695684790611267
COCO-2017-val,Molmo2-ER,coco_1526_112626,21,vertical,target-reference,-0.1921513563638142,-4.85825514793396
COCO-2017-val,Molmo2-ER,coco_1527_231580,21,distance,target-reference,-0.062472500232620964,-7.851859092712402
COCO-2017-val,Molmo2-ER,coco_1527_231580,21,horizontal,target-reference,0.44650675865982303,7.395116329193115
COCO-2017-val,Molmo2-ER,coco_1527_231580,21,vertical,target-reference,-0.2617920008997991,-8.809245109558105
COCO-2017-val,Molmo2-ER,coco_1528_416170,21,distance,target-reference,0.2279180835798811,-0.7456625699996953
COCO-2017-val,Molmo2-ER,coco_1528_416170,21,horizontal,target-reference,-0.7999613187778011,-8.929776191711426
COCO-2017-val,Molmo2-ER,coco_1528_416170,21,vertical,target-reference,0.04712952008449456,-4.25676691532135
COCO-2017-val,Molmo2-ER,coco_1529_261318,21,distance,target-reference,-0.106486763259928,0.33285877108573914
COCO-2017-val,Molmo2-ER,coco_1529_261318,21,horizontal,target-reference,0.4217903394159007,4.117995381355286
COCO-2017-val,Molmo2-ER,coco_1529_261318,21,vertical,target-reference,-0.4760155786309517,-10.613498210906982
COCO-2017-val,Molmo2-ER,coco_1530_222235,21,distance,target-reference,0.04272379248704289,5.8095749616622925
COCO-2017-val,Molmo2-ER,coco_1530_222235,21,horizontal,target-reference,-0.026850569961842007,-7.000654697418213
COCO-2017-val,Molmo2-ER,coco_1530_222235,21,vertical,target-reference,0.7243475943623896,14.00527572631836
COCO-2017-val,Molmo2-ER,coco_1531_65736,21,distance,target-reference,-0.19082444585037572,-2.8593782782554626
COCO-2017-val,Molmo2-ER,coco_1531_65736,21,horizontal,target-reference,-0.2526332544084159,-3.852636218070984
COCO-2017-val,Molmo2-ER,coco_1531_65736,21,vertical,target-reference,0.6008205663094138,5.940085411071777
COCO-2017-val,Molmo2-ER,coco_1532_120420,21,distance,target-reference,0.9465802091717919,11.588191986083984
COCO-2017-val,Molmo2-ER,coco_1532_120420,21,horizontal,target-reference,-0.3380145266613419,-7.395989537239075
COCO-2017-val,Molmo2-ER,coco_1532_120420,21,vertical,target-reference,0.5017898559807533,11.880973935127257
COCO-2017-val,Molmo2-ER,coco_1533_190140,21,distance,target-reference,0.19330260949908018,-0.652420938014984
COCO-2017-val,Molmo2-ER,coco_1533_190140,21,horizontal,target-reference,0.571748382895983,8.246041536331177
COCO-2017-val,Molmo2-ER,coco_1533_190140,21,vertical,target-reference,0.0425131020942619,2.6912076473236084
COCO-2017-val,Molmo2-ER,coco_1534_260925,21,distance,target-reference,-0.0449328441668988,-5.184403657913208
COCO-2017-val,Molmo2-ER,coco_1534_260925,21,horizontal,target-reference,-0.022829358913301904,-1.6027604639530182
COCO-2017-val,Molmo2-ER,coco_1534_260925,21,vertical,target-reference,-0.24989415670296453,-7.525313973426819
COCO-2017-val,Molmo2-ER,coco_1535_32081,21,distance,target-reference,0.009480496437293762,-4.314853847026825
COCO-2017-val,Molmo2-ER,coco_1535_32081,21,horizontal,target-reference,-0.4512524724066178,-3.8432095050811768
COCO-2017-val,Molmo2-ER,coco_1535_32081,21,vertical,target-reference,-0.501080160647085,-3.5992338061332703
COCO-2017-val,Molmo2-ER,coco_1536_436738,21,distance,target-reference,0.2512212825514767,4.0580830574035645
COCO-2017-val,Molmo2-ER,coco_1536_436738,21,horizontal,target-reference,-0.6478803531414841,-10.1251060962677
COCO-2017-val,Molmo2-ER,coco_1536_436738,21,vertical,target-reference,0.046321857859111804,-2.4376838207244873
COCO-2017-val,Molmo2-ER,coco_1537_362520,21,distance,target-reference,-0.19848689213179593,-4.161982357501984
COCO-2017-val,Molmo2-ER,coco_1537_362520,21,horizontal,target-reference,-0.25032931352763454,-1.2687473893165588
COCO-2017-val,Molmo2-ER,coco_1537_362520,21,vertical,target-reference,-0.4724534672811063,-7.211891174316407
COCO-2017-val,Molmo2-ER,coco_1538_365208,21,distance,target-reference,-0.1266565400406107,-0.08951908349990845
COCO-2017-val,Molmo2-ER,coco_1538_365208,21,horizontal,target-reference,-0.6467079038058898,-5.560638606548309
COCO-2017-val,Molmo2-ER,coco_1538_365208,21,vertical,target-reference,0.07787764033199901,3.5839322805404663
COCO-2017-val,Molmo2-ER,coco_1539_292330,21,distance,target-reference,0.08008666920600871,2.5644021034240723
COCO-2017-val,Molmo2-ER,coco_1539_292330,21,horizontal,target-reference,0.3749236263310509,-2.229076862335205
COCO-2017-val,Molmo2-ER,coco_1539_292330,21,vertical,target-reference,-0.5074747526659195,0.7072727084159852
COCO-2017-val,Molmo2-ER,coco_1540_250127,21,distance,target-reference,0.2017154325597694,-1.2486547231674194
COCO-2017-val,Molmo2-ER,coco_1540_250127,21,horizontal,target-reference,-0.1573320542248956,-0.9268744587898254
COCO-2017-val,Molmo2-ER,coco_1540_250127,21,vertical,target-reference,-0.5209113684549163,-7.474498748779297
COCO-2017-val,Molmo2-ER,coco_1541_303713,21,distance,target-reference,0.1713572434301962,-4.980713129043579
COCO-2017-val,Molmo2-ER,coco_1541_303713,21,horizontal,target-reference,-0.30551408047774264,0.5165605545043945
COCO-2017-val,Molmo2-ER,coco_1541_303713,21,vertical,target-reference,0.5483976693867456,6.265434265136719
COCO-2017-val,Molmo2-ER,coco_1542_47585,21,distance,target-reference,-0.038523743062800514,-1.8468629121780402
COCO-2017-val,Molmo2-ER,coco_1542_47585,21,horizontal,target-reference,0.2804307246877729,-2.9126662015914917
COCO-2017-val,Molmo2-ER,coco_1542_47585,21,vertical,target-reference,0.6051860344535933,11.287256240844725
COCO-2017-val,Molmo2-ER,coco_1543_322944,21,distance,target-reference,-0.24880161957050861,-3.936267673969269
COCO-2017-val,Molmo2-ER,coco_1543_322944,21,horizontal,target-reference,-0.0705918829452652,-3.7429510354995728
COCO-2017-val,Molmo2-ER,coco_1543_322944,21,vertical,target-reference,-0.2570551969955654,-5.154843091964722
COCO-2017-val,Molmo2-ER,coco_1544_124798,21,distance,target-reference,0.11139118874840521,3.1008898615837097
COCO-2017-val,Molmo2-ER,coco_1544_124798,21,horizontal,target-reference,-0.4925616020365965,-6.717217445373535
COCO-2017-val,Molmo2-ER,coco_1544_124798,21,vertical,target-reference,-0.12678925819379266,-6.548501431941986
COCO-2017-val,Molmo2-ER,coco_1545_555050,21,distance,target-reference,-0.38658233409042586,-1.3977429270744324
COCO-2017-val,Molmo2-ER,coco_1545_555050,21,horizontal,target-reference,0.5593725104353012,3.8395712971687317
COCO-2017-val,Molmo2-ER,coco_1545_555050,21,vertical,target-reference,-0.052195302170024105,-0.7923898696899414
COCO-2017-val,Molmo2-ER,coco_1546_15956,21,distance,target-reference,-0.13081528239844598,-3.175021231174469
COCO-2017-val,Molmo2-ER,coco_1546_15956,21,horizontal,target-reference,-0.5359533654621416,-4.954948544502258
COCO-2017-val,Molmo2-ER,coco_1546_15956,21,vertical,target-reference,-0.2127263580083038,-6.4245195388793945
COCO-2017-val,Molmo2-ER,coco_1547_427077,21,distance,target-reference,-0.16477645533730118,-4.975504159927368
COCO-2017-val,Molmo2-ER,coco_1547_427077,21,horizontal,target-reference,0.02015274216320198,-1.580353796482086
COCO-2017-val,Molmo2-ER,coco_1547_427077,21,vertical,target-reference,-0.4264781643945161,-2.4713787138462067
COCO-2017-val,Molmo2-ER,coco_1548_23272,21,distance,target-reference,-0.32713114805238663,-6.279090523719788
COCO-2017-val,Molmo2-ER,coco_1548_23272,21,horizontal,target-reference,-0.1338012465072973,-1.4084502756595612
COCO-2017-val,Molmo2-ER,coco_1548_23272,21,vertical,target-reference,-0.626129249900432,-0.7292128503322601
COCO-2017-val,Molmo2-ER,coco_1549_177357,21,distance,target-reference,0.1208257756964222,3.268256425857544
COCO-2017-val,Molmo2-ER,coco_1549_177357,21,horizontal,target-reference,0.4926894860596679,2.10369735956192
COCO-2017-val,Molmo2-ER,coco_1549_177357,21,vertical,target-reference,0.1226556205472083,3.2451267242431636
COCO-2017-val,Molmo2-ER,coco_1550_248284,21,distance,target-reference,-0.1843527543327794,-3.688276767730713
COCO-2017-val,Molmo2-ER,coco_1550_248284,21,horizontal,target-reference,0.3533456236187827,7.9583094120025635
COCO-2017-val,Molmo2-ER,coco_1550_248284,21,vertical,target-reference,-0.5574754745981788,-11.442069053649902
COCO-2017-val,Molmo2-ER,coco_1551_138856,21,distance,target-reference,-0.3479144493848425,-0.6861703395843506
COCO-2017-val,Molmo2-ER,coco_1551_138856,21,horizontal,target-reference,0.0794747425787956,-4.890238046646118
COCO-2017-val,Molmo2-ER,coco_1551_138856,21,vertical,target-reference,-0.4527548168081911,2.1639984846115112
COCO-2017-val,Molmo2-ER,coco_1552_341921,21,distance,target-reference,0.0039840230083646,-2.9571037292480464
COCO-2017-val,Molmo2-ER,coco_1552_341921,21,horizontal,target-reference,0.45298262353021596,2.661643385887146
COCO-2017-val,Molmo2-ER,coco_1552_341921,21,vertical,target-reference,0.36106917604033445,5.835428714752197
COCO-2017-val,Molmo2-ER,coco_1553_365642,21,distance,target-reference,-0.025008433441059075,-0.9298245906829832
COCO-2017-val,Molmo2-ER,coco_1553_365642,21,horizontal,target-reference,-0.2554984418319799,-5.6822309494018555
COCO-2017-val,Molmo2-ER,coco_1553_365642,21,vertical,target-reference,-0.38571111561421373,-6.2686285972595215
COCO-2017-val,Molmo2-ER,coco_1554_105912,21,distance,target-reference,-0.7689328084918564,-10.098598003387451
COCO-2017-val,Molmo2-ER,coco_1554_105912,21,horizontal,target-reference,0.4013588007500664,3.192502737045288
COCO-2017-val,Molmo2-ER,coco_1554_105912,21,vertical,target-reference,-0.4005542738241857,-11.957122802734375
COCO-2017-val,Molmo2-ER,coco_1555_92124,21,distance,target-reference,0.2381611017500197,3.6257578134536743
COCO-2017-val,Molmo2-ER,coco_1555_92124,21,horizontal,target-reference,-0.11597312898277146,0.09484195709228471
COCO-2017-val,Molmo2-ER,coco_1555_92124,21,vertical,target-reference,0.5967369298422152,11.236725330352783
COCO-2017-val,Molmo2-ER,coco_1556_85329,21,distance,target-reference,-0.1305590508024264,0.020396232604980913
COCO-2017-val,Molmo2-ER,coco_1556_85329,21,horizontal,target-reference,-0.056323603246112075,0.2779384851455686
COCO-2017-val,Molmo2-ER,coco_1556_85329,21,vertical,target-reference,0.5066811709068674,2.966049075126648
COCO-2017-val,Molmo2-ER,coco_1557_328337,21,distance,target-reference,-0.2714319485832451,-4.752732008695602
COCO-2017-val,Molmo2-ER,coco_1557_328337,21,horizontal,target-reference,-0.1743483044139131,0.7236045002937318
COCO-2017-val,Molmo2-ER,coco_1557_328337,21,vertical,target-reference,-0.6260083105685434,-3.309594988822937
COCO-2017-val,Molmo2-ER,coco_1558_451144,21,distance,target-reference,0.0900755047776508,-0.34193360805511475
COCO-2017-val,Molmo2-ER,coco_1558_451144,21,horizontal,target-reference,-0.40570013078187994,-1.5959507822990417
COCO-2017-val,Molmo2-ER,coco_1558_451144,21,vertical,target-reference,0.5205937688345006,6.5643861293792725
COCO-2017-val,Molmo2-ER,coco_1559_445999,21,distance,target-reference,0.052349119794417004,-0.21561956405639648
COCO-2017-val,Molmo2-ER,coco_1559_445999,21,horizontal,target-reference,-0.27745202281722847,-2.280903697013855
COCO-2017-val,Molmo2-ER,coco_1559_445999,21,vertical,target-reference,0.12235876838438901,1.4695198237895966
COCO-2017-val,Molmo2-ER,coco_1560_374369,21,distance,target-reference,0.0799183934976891,-3.22678154706955
COCO-2017-val,Molmo2-ER,coco_1560_374369,21,horizontal,target-reference,0.0173573585569539,-2.388891577720642
COCO-2017-val,Molmo2-ER,coco_1560_374369,21,vertical,target-reference,0.5649351492955523,9.220460414886475
COCO-2017-val,Molmo2-ER,coco_1561_199551,21,distance,target-reference,-0.3969779475346721,-5.185936808586121
COCO-2017-val,Molmo2-ER,coco_1561_199551,21,horizontal,target-reference,-0.1882445538661123,-2.8659234642982483
COCO-2017-val,Molmo2-ER,coco_1561_199551,21,vertical,target-reference,-0.505801872102246,-3.1548500061035156
COCO-2017-val,Molmo2-ER,coco_1562_48153,21,distance,target-reference,-0.4499474098899081,-4.866567373275757
COCO-2017-val,Molmo2-ER,coco_1562_48153,21,horizontal,target-reference,-0.0265150342884397,1.0632889270782473
COCO-2017-val,Molmo2-ER,coco_1562_48153,21,vertical,target-reference,-0.6379367360771202,-4.7701966762542725
COCO-2017-val,Molmo2-ER,coco_1563_448365,21,distance,target-reference,0.1104408124182796,1.0432565212249756
COCO-2017-val,Molmo2-ER,coco_1563_448365,21,horizontal,target-reference,0.0766112536907968,0.31330895423889166
COCO-2017-val,Molmo2-ER,coco_1563_448365,21,vertical,target-reference,0.8590515190867759,9.390493392944336
COCO-2017-val,Molmo2-ER,coco_1564_223955,21,distance,target-reference,-0.2292177102813704,-6.206947475671768
COCO-2017-val,Molmo2-ER,coco_1564_223955,21,horizontal,target-reference,-0.202328496835704,-2.3639861345291138
COCO-2017-val,Molmo2-ER,coco_1564_223955,21,vertical,target-reference,-0.6771658777844953,-5.734867334365845
COCO-2017-val,Molmo2-ER,coco_1565_217285,21,distance,target-reference,0.4164957725028673,-2.1707366704940796
COCO-2017-val,Molmo2-ER,coco_1565_217285,21,horizontal,target-reference,0.28267240062274485,3.1221731901168828
COCO-2017-val,Molmo2-ER,coco_1565_217285,21,vertical,target-reference,0.7850953710339533,12.512341022491455
COCO-2017-val,Molmo2-ER,coco_1566_369541,21,distance,target-reference,-0.17215383386491723,-6.125358402729034
COCO-2017-val,Molmo2-ER,coco_1566_369541,21,horizontal,target-reference,0.5629741600327117,2.105780839920044
COCO-2017-val,Molmo2-ER,coco_1566_369541,21,vertical,target-reference,-0.26159716827596996,-3.765641450881958
COCO-2017-val,Molmo2-ER,coco_1567_439854,21,distance,target-reference,0.2952274472496974,-1.623791962862015
COCO-2017-val,Molmo2-ER,coco_1567_439854,21,horizontal,target-reference,0.492939015180209,0.10889530181884766
COCO-2017-val,Molmo2-ER,coco_1567_439854,21,vertical,target-reference,0.3433086004860871,6.304789185523987
COCO-2017-val,Molmo2-ER,coco_1568_190648,21,distance,target-reference,0.34955578870061554,4.575610041618347
COCO-2017-val,Molmo2-ER,coco_1568_190648,21,horizontal,target-reference,-0.1808573792322229,-3.450756788253784
